user_id_str,full_text,text_en
1.174824845726511e+18,Agustus Terimakasih Banyak Cerita Yang Selalu Menjadi Kenangan September Selamat Datang Semoga Kau Tidak Mengecewakanku . . . Luwuk Banggai September 01 2022 00:12 #OPPOReno8Series,"August Thank you, many stories that will always be memories. September. Welcome. I hope you don't disappoint me. . . Luwuk Banggai September 01 2022 00:12 #OPPOReno8Series"
1.1337670297840558e+18,daritadi nahan nangis anjir baru kali ini berat banget buat balik luwuk,"I've been holding back crying for a long time, but now it's really hard for me to come back"
7.131866485240832e+17,#NowPlaying Radio Suara Padodohi FM Luwuk Banggai (@RadioLuwuk) Via #Erdioo for Android,#NowPlaying Radio Suara Padodohi FM Luwuk Banggai (@RadioLuwuk) Via #Erdioo for Android
2259829830.0,Hallo admin @JNECare mohon tindak lanjut paket saya 173230000763022 dari serang tujuan luwuk waru malang sudah 10 hari posisi masih di cilegon aja. Mohon gercep dong jangan mengecewakan terus,"Hello admin @JNECare, please follow up on my package 173230000763022 from Serang to Luwuk Waru, Malang, it's been 10 days and still in Cilegon. Please hurry up, don't be disappointed"
1.3575497394037432e+18,Sultan-sultan Luwuk tolong buka gerai chatime atau es teh indonesia danggg‍️,Luwuk sultans please open chatime or Indonesian iced tea outlets danggg‍️
1.0372963647223887e+18, Penguatan Pemahaman Evaluasi Penyelenggaraan SPBE ,Strengthening Understanding of SPBE Implementation Evaluation
1.2666698454639616e+18,Aku bingung hpnya boba 3 tpi hasil jepretan nya kok luwuk sama tiktoknya gag smooth ini aku yg salah liat apa gimana? Bahkan mirror selfinya luwuk Bkn bermaksud menjatuhkan tpi kok beda dri yg pd pke boba yg biasa aku liat ,"I'm confused about my Boba 3 cellphone but why are the shots so blurry and the TikTok isn't smooth? I'm the one who saw it wrong, what's wrong? Even the selfie mirror is soft. I don't mean to drop it, but it's different from the boba ones I usually see."
125918605.0,sy awal2 jadi umbies cukup shock soal fakta jual beli jabatan yang cuma sy nonton di drama2 eh kejadian depan mata mana kantor ampe didemo rakyat ngeuriii tjuuyy alhamdulillah ga anarkis kl anarkis kan bisa libur pulang deh ke luwuk ,"At first I was quite shocked about the fact of buying and selling positions which I had only seen in dramas, what happened before my eyes, where the office was demolished and the people were protesting, thank God, it's not anarchist, if anarchists can go home on holiday, they can go home to Luwuk."
2282934284.0,Tiket pesawat skrg naiknya g mikir2 dlu wktu kuliah paling mahal 600san Luwuk-makassar akhir 2020 juga masih sempt dpt 300rb eh skrg paling murh 1 4 jt serasa jakarta-singapore,"Flight tickets are now going up, don't think about it, the most expensive time for college is 600, Luwuk-Makassar at the end of 2020, you can still get 300 thousand, but now the cheapest is 1.4 million, it feels like Jakarta-Singapore"
8.974880700685107e+17,Pasti sunday kmrin warga area luwuk banya yg cuci dong pe kendaran dengan iming iming biar ke tempat gawe terlihat clean nan keren,It must be Sunday that many residents of the Luwuk area wash their vehicles with the lure of making them look clean and cool when they arrive at the place where they work.
803569620.0,Luwuk-Makassar-Jakarta-Banjarmasin-Semarang. Gila sih transit pesawatnya,Luwuk-Makassar-Jakarta-Banjarmasin-Semarang. The plane transit is crazy
1371458149.0,Mama pagi2 nelpon magang di luwuk aja ya mba biar pulang :) . Pas kuliah jadi makin sering di suruh pulang :),"Mom, early in the morning, just call me for an internship in Luwuk, sis, so I can go home :) . When I went to college, I was told to go home more and more often :)"
8.541416564336599e+17,blessed silver luwuk of television,blessed silver luwuk of television
1.0589806657885756e+18,Berat ninggalin luwuk tuh selain berat ninggalin orang-orang yg icul sayang ya berat nentuin barang mana yg harus dibawa dan barang mana yg harus ditinggal ,"It's hard to leave Luwuk. Apart from leaving the people you love, it's hard to decide which things to take with you and which things to leave behind."
1.2963781486243308e+18,Selamat HUT RI ke 77. Maaf telat dari Luwuk Sulawesi Tengah,"Happy 77th Indonesian Independence Day. Sorry for being late from Luwuk, Central Sulawesi"
1.0372963647223887e+18,Kementerian Hukum dan HAM RI melaksanakan kegiatan Penguatan Tugas dan Fungsi Kehumasan secara virtual yang berpusat di Jakarta pada Senin (15/08) Kanwil Kemenkumham Sulteng Budi Argap Situngkir,"The Ministry of Law and Human Rights of the Republic of Indonesia carried out virtual Strengthening Duties and Functions of Public Relations activities centered in Jakarta on Monday (15/08) Regional Office of the Ministry of Law and Human Rights, Central Sulawesi Budi Argap Situngkir"
128556683.0,Palu - Luwuk - Makassar - Palu,Palu - Luwuk - Makassar - Palu
3176913732.0,Dan ketika pertemuan terjadi ada suka cita disana Dan ketika perpisahan itu datang walaupun hanya sebentar Tapi terasa duka yang mendalam Luwuk Agustus 2022,"And when the meeting occurs there is joy there And when the separation comes, even though it's only for a moment, But there is deep sadness Luwuk August 2022"
1.458071808574251e+18,highschool in luwuk bonek.,high school in Luwuk Bonek.
1.0372963647223887e+18,Luwuk (03-08-2022 s/d 05-08-2022) seluruh pegawai Bapas Kelas II Luwuk ikuti perlombaan dalam rangka menyemarakkan HUT RI dan Hari Dharma Karya Dhika ke-77 Tahun 2022. Perlombaan yang diadakan di Lingkungan Bapas Luwuk antara lain tenis meja domino tarik tambang ,Luwuk (08-03-2022 to 08-05-2022) all Luwuk Class II Bapas employees took part in competitions to celebrate the Republic of Indonesia's Independence Day and the 77th Dharma Karya Dhika Day 2022. Competitions held in the Luwuk Bapas Environment included tennis domino tug of war table
1.0372963647223887e+18,Bogor - Dalam rangka meningkatkan kapasitas Sumber Daya Manusia (SDM) Bapas Kelas II Luwuk jajaran Kemenkumham Sulawesi Tengah. Pembimbing Kemasyarakatan Ahli Pertama Dwiki Aprilian Putra mengikuti kegiatan Workshop dan Lokakarya,"Bogor - In order to increase the capacity of Human Resources (HR) of Bapas Class II Luwuk at the Ministry of Law and Human Rights, Central Sulawesi. First Expert Community Advisor Dwiki Aprilian Putra took part in workshops and workshop activities"
2238942602.0,-2.4172 122.7074 Nuke please. Target 162 km S of Luwuk Indonesia Fri 29 Jul 2022 04:51:02 PM UTC.,-2.4172 122.7074 Nuke please. Target 162 km S of Luwuk Indonesia Fri 29 Jul 2022 04:51:02 PM UTC.
1.2231773573698888e+18,Menghadapi tim Lapas Luwuk dilaga semifinal tim Rutan Poso mengalami kesulitan dengan tempo dan pressure tinggi yang diterapkan tim lawan. Berbekal fokus dan semangat akhirnya tim Rutan Poso melaju ke babak final dengan melibas tim Lapas Luwuk 7-1.,"Facing the Luwuk Prison team in the semifinal match, the Poso Prison team experienced difficulties with the high tempo and pressure applied by the opposing team. Armed with focus and enthusiasm, the Poso Prison team finally advanced to the final round by crushing the Luwuk Prison team 7-1."
1.0589806657885756e+18,Kemaren malam rada galau mikirin bulan depan dah ninggalin luwuk hari ini bener bener pengen kalo bisa tar pagi dah balik semarang ,"Yesterday night I was a little confused thinking about next month, I left Luwuk today, I really wish I could go back to Semarang in the morning"
1.2923244078016102e+18,Trnyata di luwuk ada mixue wkwkwk Skrng nunggu mie gacoan dtng ke luwuk kira2 bisa gk yaa :),It turns out there is a mixue in Luwuk hahaha. Now I'm waiting for the Gacoan noodles to come to Luwuk. I wonder if it's possible or not :)
230755828.0,cakep-cakep deh cowok-cowok di luwuk gatel dikit gpp y krn ak jomblo,"the guys in Luwuk are a little itchy, it's okay because I'm single"
99831052.0,Capek ngga motil mks-jogja-solo-jogja-sby-mks-luwuk dalam 2 minggu? Jujurly capek tapi suweneng dan happy bisa sibuk gini sibuk sama kerjaan sambil jalan jalan dari pada sibuk ngurusin hidup orang ya kan kek hidupnya udah ga ada masalah aja ,"Tired of motile mks-jogja-solo-jogja-sby-mks-luwuk in 2 weeks? Honestly, I'm tired, but I'm happy and happy to be busy like this, busy with work while traveling, rather than busy taking care of other people's lives, it's like there are no problems in my life anymore."
1.551095338471424e+18,Luwuk muna barat,West Luwuk Muna
53882648.0,Hampir 1 jam cm ngantri bensin luar biasa Luwuk,Almost 1 hour long queue for petrol in Luwuk
1.1416249402038723e+18,Seru banget liat else yang se dom pada kumpul Ini ga ada else luwuk sulteng??? ,It's really exciting to see other people who are doms at the gathering. Isn't there anyone else in Luwuk Sulawesi???
525268044.0,Mujizat aya jaringan di Kawung luwuk ,Miracles aya network in Kawung Luwuk
1.0589806657885756e+18,Mencari teman nugas di luwuk sangat susah ya :),"Finding assignment friends in Luwuk is very difficult, isn't it? :)"
53882648.0,Bisa gak sih orang jual makanan yg beneran enak di Luwuk,Can people sell really delicious food in Luwuk?
1.0589806657885756e+18,Baru sadar followers twitter banyak orang luwuk ya maapkeun ya guys kalo icul kebanyakan bacot di twitter. Di mohon untuk apa yg ada di twitter tetap ada di twitter alias jgn jadi gibahan anjer,"I just realized that there are a lot of luwuk people on Twitter, sorry guys, if I'm mean, most of them are smut on Twitter. We ask that what's on Twitter stay on Twitter, aka don't make it a joke"
373961988.0,Kapan sih di luwuk ada pizza hut mcd starbucks dan pepper lunch ?? CRAVING AF !!,When will there be pizza hut mcd starbucks and pepper lunch in luwuk?? CRAVING AF!!
1.0372963647223887e+18, Pemotongan Hewan Qurban Pada Perayaan Hari Raya Idul Adha 1443H Kanwil Kemenkumham Sulteng ,"Slaughtering Sacrificial Animals at the Eid al-Adha 1443H Regional Office of the Ministry of Law and Human Rights, Central Sulawesi"
1.0372963647223887e+18, Temuan 65 Paket Sabu Oleh Petugas Lapas Kelas IIB Luwuk Kanwil Kemenkumham Sulteng ,"Finding 65 Packages of Shabu by Class IIB Prison Officers in Luwuk Regional Office of the Ministry of Law and Human Rights, Central Sulawesi"
1.0521279346584288e+18,Emak bapak nyampe jam berapa sihhh Aku udah kangen aakkk Aku udah pulka dari Selasa lalu tapi emak bapak lagi di Luwuk eueueu,What time will your mother and father arrive? I miss you already. I've been home since last Tuesday but your mother and father are still in Luwuk.
1.1023687957655552e+18,Ka. Kanwil Kemenkumham Sulteng Budi Argap Situngkir apresiasi temuan narkoba karena jajaran Lapas Luwuk tidak lengah walaupun menjelang momentum hari raya Idul Adha.,"Ka. Central Sulawesi Regional Office of the Ministry of Law and Human Rights, Budi Argap Situngkir, appreciated the discovery of drugs because Luwuk Prison officials were not careless even though the Eid al-Adha holiday was approaching."
1.2923937424316948e+18,Ka. Kanwil Kemenkumham Sulteng Budi Argap Situngkir apresiasi temuan narkoba karena jajaran Lapas Luwuk tidak lengah walaupun menjelang momentum hari raya Idul Adha.,"Ka. Central Sulawesi Regional Office of the Ministry of Law and Human Rights, Budi Argap Situngkir, appreciated the discovery of drugs because Luwuk Prison officials were not careless even though the Eid al-Adha holiday was approaching."
1.2923937424316948e+18,Hasil temuan sabu yang ditemukan pihak Lapas Luwuk Kanwil Kemenkumham Sulteng telah diserahkan ke Polres Banggai. Budi Argap Situngkir,"The results of the methamphetamine found by the Luwuk Prison, Regional Office of the Ministry of Law and Human Rights, Central Sulawesi have been handed over to the Banggai Police. Budi Argap Situngkir"
1.211470132393853e+18,Pasca kejadian tersebut pihak Lapas Luwuk Kanwil Kemenkumham Sulteng mengintensifkan pengawasan kepada pengunjung dan seluruh area Lapas. Budi Argap Situngkir,"After this incident, the Luwuk Prison, Regional Office of the Ministry of Law and Human Rights, Central Sulawesi intensified supervision of visitors and all prison areas. Budi Argap Situngkir"
1.211470132393853e+18,Ka. Kanwil Kemenkumham Sulteng Budi Argap Situngkir apresiasi temuan narkoba karena jajaran Lapas Luwuk tidak lengah walaupun menjelang momentum hari raya Idul Adha.,"Ka. Central Sulawesi Regional Office of the Ministry of Law and Human Rights, Budi Argap Situngkir, appreciated the discovery of drugs because Luwuk Prison officials were not careless even though the Eid al-Adha holiday was approaching."
1.211470132393853e+18,Hasil temuan sabu yang ditemukan pihak Lapas Luwuk Kanwil Kemenkumham Sulteng telah diserahkan ke Polres Banggai. Budi Argap Situngkir,"The results of the methamphetamine found by the Luwuk Prison, Regional Office of the Ministry of Law and Human Rights, Central Sulawesi have been handed over to the Banggai Police. Budi Argap Situngkir"
1.047685137649918e+18,Pasca kejadian tersebut pihak Lapas Luwuk Kanwil Kemenkumham Sulteng mengintensifkan pengawasan kepada pengunjung dan seluruh area Lapas. Budi Argap Situngkir,"After this incident, the Luwuk Prison, Regional Office of the Ministry of Law and Human Rights, Central Sulawesi intensified supervision of visitors and all prison areas. Budi Argap Situngkir"
1.047685137649918e+18,Ka. Kanwil Kemenkumham Sulteng Budi Argap Situngkir apresiasi temuan narkoba karena jajaran Lapas Luwuk tidak lengah walaupun menjelang momentum hari raya Idul Adha.,"Ka. Central Sulawesi Regional Office of the Ministry of Law and Human Rights, Budi Argap Situngkir, appreciated the discovery of drugs because Luwuk Prison officials were not careless even though the Eid al-Adha holiday was approaching."
1.047685137649918e+18,Hasil temuan sabu yang ditemukan pihak Lapas Luwuk Kanwil Kemenkumham Sulteng telah diserahkan ke Polres Banggai. Budi Argap Situngkir,"The results of the methamphetamine found by the Luwuk Prison, Regional Office of the Ministry of Law and Human Rights, Central Sulawesi have been handed over to the Banggai Police. Budi Argap Situngkir"
1.4380599184817684e+18, Temuan 65 Paket Sabu Oleh Petugas Lapas Kelas IIB Luwuk Kanwil Kemenkumham Sulteng ,"Finding 65 Packages of Shabu by Class IIB Prison Officers in Luwuk Regional Office of the Ministry of Law and Human Rights, Central Sulawesi"
1.2231773573698888e+18,Ka. Kanwil Kemenkumham Sulteng Budi Argap Situngkir apresiasi temuan narkoba karena jajaran Lapas Luwuk tidak lengah walaupun menjelang momentum hari raya Idul Adha.,"Ka. Central Sulawesi Regional Office of the Ministry of Law and Human Rights, Budi Argap Situngkir, appreciated the discovery of drugs because Luwuk Prison officials were not careless even though the Eid al-Adha holiday was approaching."
1.0372963647223887e+18, RUU Pemasyarakatan Resmi Diundangkan Wujudkan Keadilan Restoratif dan Sistem Peradilan Terpadu ,Corrections Bill Officially Enacted to Realize Restorative Justice and Integrated Justice System
3176913732.0,2014 id adha di purwokerto 2015 id adha di perjalanan ke ambon 2017 id adha di P. Karamaian Masalembo 2022 id adha di Luwuk Banggai,2014 Adha ID in Purwokerto 2015 Adha ID on trip to Ambon 2017 Adha ID in P. Karamaian Masalembo 2022 Adha ID in Luwuk Banggai
9.304641473927576e+17,Ono ulo ulone Luwuk Ndelike Nang ngisor wit jeruk Ono Joko Tingak tinguk Tangane gratil nekem batuk,Ono ulo ulone Luwuk Ndelike Nang ngisor wit oranges Ono Joko Tingak tinguk Tangane gratil nekem cough
1.0372963647223887e+18, Rapat Persiapan Rangkaian Kegiatan Peringatan Hari Dharma Karya Dhika Ke-77 Oleh Kanwil Kemenkumham Sulteng ,Preparatory Meeting for a Series of Activities to Commemorate the 77th Dharma Karya Dhika Day by the Central Sulawesi Regional Office of the Ministry of Law and Human Rights
210403674.0,Kebangun gara2 ngimpi ada yang mau kirim kemiri 5 ton dari Luwuk Banggai ke Makassar pake pesawat ATR :),Woke up dreaming that someone wanted to send 5 tons of candlenuts from Luwuk Banggai to Makassar using an ATR plane :)
286178121.0,Bayangkan match di bmble ternyata seangkatan di smp dan dikirimi foto lawas dekil luwuk,Imagine that a match on Bmble turns out to be your junior high school senior and you are sent a dirty old photo of Luwuk
593424936.0,Kemaren waktu di Luwuk ada mas mas cerita jadi sekitar tahun 2000an awal. Ada nelayan yang ga sengaja jaring Ikan Mola-mola karena informasi masih minim jadi warga pada gatau ini ikan apaan dan gaada warga yang berani makan itu ikan. Alhasil mereka anggep itu ikan jadi-jadian..,"Yesterday, when I was in Luwuk, there was a story about the story from around the early 2000s. There are fishermen who accidentally net sunfish because information is still minimal so residents don't know what kind of fish this is and none of the residents dare to eat it. As a result, they thought it was a fake fish..."
1.0372963647223887e+18, KANWIL KEMENKUMHAM SULTENG TERUS EDUKASI MASYARAKAT TERKAIT KEWARGANEGARAAN ,KANWIL KEMENKUMHAM SULTENG CONTINUES TO EDUCATE THE COMMUNITY REGARDING CITIZENSHIP
1.2231773573698888e+18,Kegiatan Sosialisasi Kewarganegaraan oleh Kanwil Kemenkumham Sulteng bertempat di Estrella Hotel Luwuk. @kanwilsulteng Budi Argap Situngkir,Citizenship Socialization Activities by the Central Sulawesi Regional Office of the Ministry of Law and Human Rights took place at the Estrella Hotel Luwuk. @kanwilsulteng Budi Argap Situngkir
1.0372963647223887e+18, Persatuan Futsal Pengayoman Ikuti Turnamen Futsal Fest Vol. 1 2022 ,Pengayoman Futsal Association Takes Part in Futsal Fest Tournament Vol. 1 2022
7.994241307013446e+17,Kek nya aku nulis udah jelas deh dari batui ke luwuk ini yg balas storyku malah ngasih tau kalo ada mas ini itu dll yg di luwuk mau ke batui ,"It's great that I wrote it and it's clear from Batui to Luwuk. The one who replied to my story even told me if there was a man, this or that, etc. in Luwuk who wanted to go to Batui."
42746295.0,Pengen banget keripik singkong kesampeannya di Luwuk,I really want to get cassava chips in Luwuk
74468796.0,Ada orang Luwuk Banggai Laut di sini?,Are there Luwuk Banggai Laut people here?
1.0372963647223887e+18, Antusias Masyarakat Sulawesi Tengah dalam Penyelenggaraan Mobile IP Clinic Kanwil Kemenkumham Sulteng ,The Enthusiastic People of Central Sulawesi in Organizing the Mobile IP Clinic of the Central Sulawesi Ministry of Law and Human Rights Regional Office
1.0372963647223887e+18, Mobile Intellectual Property Clinic (MIPC) Kanwil Kemenkumham Sulteng di Kabupaten Sigi ,"Mobile Intellectual Property Clinic (MIPC) Regional Office of the Ministry of Law and Human Rights, Central Sulawesi in Sigi Regency"
1.0372963647223887e+18,Kanwil Kemenkumham Sulteng lakukan Penguatan Administrasi pada Kanim Kelas II Non-TPI Banggai.,Central Sulawesi Regional Office of the Ministry of Law and Human Rights carried out Administrative Strengthening for Class II Non-TPI Banggai Kanim.
2238942602.0,-0.4867 124.3816 Nuke please. Target 184 km ENE of Luwuk Indonesia Thu 02 Jun 2022 07:43:02 PM UTC.,-0.4867 124.3816 Nuke please. Target 184 km ENE of Luwuk Indonesia Thu 02 Jun 2022 07:43:02 PM UTC.
1.0372963647223887e+18, Kemenkumham Raih Penghargaan Standar Pelayanan Publik ,Ministry of Law and Human Rights Wins Public Service Standard Award
1.0372963647223887e+18, Upacara Peringatan Hari Lahir Pancasila Tahun 2022 Kanwil Kemenkumham Sulteng ,"Ceremony to Commemorate the Birth of Pancasila in 2022 Regional Office of the Ministry of Law and Human Rights, Central Sulawesi"
1.0372963647223887e+18, Kegiatan Pembinaan dan Monitoring Pengelolaan Sistem Informasi Pelayanan Publik (SIPP) di Kanwil Kemenkumham Sulteng ,"Development and Monitoring Activities for Management of Public Service Information Systems (SIPP) at the Regional Office of the Ministry of Law and Human Rights, Central Sulawesi"
1.0372963647223887e+18, Kegiatan Monitoring Sosialisasi dan Telahaan Kebijakan Program Pemasyarakatan di Lingkungan Kanwil Kemenkumham Sulteng ,"Monitoring Activities for Socialization and Implementation of Correctional Program Policies within the Regional Office of the Ministry of Law and Human Rights, Central Sulawesi"
1.0372963647223887e+18, Kanwil Kemenkumham Sulteng Ikuti Workshop Penguatan Kerja Sama secara Virtual ,Central Sulawesi Ministry of Law and Human Rights Regional Office Participates in Virtual Cooperation Strengthening Workshop
1.0372963647223887e+18, Kegiatan Ujian Tulis Seleksi Kenaikan Pangkat Penyesuaian Ijazah dan Ujian Dinas pada Kanwil Kemenkumham Sulteng Tahun Anggaran 2022 ,Written Examination Activities for Selection for Promotion of Diploma Adjustments and Service Examinations at the Central Sulawesi Regional Office of the Ministry of Law and Human Rights for Fiscal Year 2022
125918605.0,bahasa sunda ini kalo ngomong tidak itu teu ya kl mereka ngobrol kedengerannya jadi te' di luwuk juga tidak itu te'. te mau (tidak mau) te lapar ( tidak lapar ) te aus ( tidak haus) ,"In this Sundanese language, if you say no, it's teu, so when they talk, it sounds like te' in Luwuk, no, it's te'. te want (don't want) te hungry (not hungry) te aus (not thirsty)"
1.0372963647223887e+18, Langkah yang Segera diambil Kanwil Kemenkumham Sulteng Setelah Lulus TPI ,Steps to be taken immediately by the Central Sulawesi Regional Office of the Ministry of Law and Human Rights after passing the TPI
1.0372963647223887e+18, Kanwil Kemenkumham Sulteng Sayangkan Warga Binaan Selundupkan Narkoba ke Rutan Lewat Makanan ,Central Sulawesi Ministry of Law and Human Rights Regional Office Regrets Inmates Smuggling Drugs into Detention Centers Through Food
1.0372963647223887e+18, Kanwil Kemenkumham Sulteng Apresiasi Rutan Palu yang Gagalkan Penyelundupan Narkoba ,Central Sulawesi Ministry of Law and Human Rights Regional Office Appreciates Palu Detention Center for Failing Drug Smuggling
1.0372963647223887e+18, Kegiatan Penilaian TPI pada Kanwil Kemenkumham Sulteng ,"TPI Assessment Activities at the Regional Office of the Ministry of Law and Human Rights, Central Sulawesi"
104428315.0,Wkwk bisa seminggu gue di makassar ini.. Padahal gue punya doa sederhana.. Cuma karna di toili sinyal gak bagus.. gue minta ke luwuk aja yg sinyalnya bagus. Malah dibuang ke makassar ,"Wow, I can spend a week in Makassar... Even though I have a simple prayer... Just because the signal isn't good in Toili... I just ask to go to Luwuk where the signal is good. Instead he was thrown into Makassar"
1.0372963647223887e+18, Kegiatan Deklarasi Pernyataan Pencanangan Layanan Publik dan Pembinaan Lembaga Publik Berbasis HAM Kanwil Kemenkumham Sulteng ,"Activities: Declaration of Declaration of Public Services and Development of Human Rights-Based Public Institutions, Regional Office of the Ministry of Law and Human Rights, Central Sulawesi"
1.0372963647223887e+18, Kegiatan Supervisi Pagu Indikatif Tahun Anggaran 2023 Kanwil Kemenkumham Sulteng ,"Indicative Ceiling Supervision Activities for Fiscal Year 2023 Regional Office of the Ministry of Law and Human Rights, Central Sulawesi"
7.994241307013446e+17,Ditanyain mumi klp lain skrg knp batui jarang bikin acara dlu sering skali bikin story ngumpul Krna akunya di luwuk mumi di komplek batui kan tinggal aku ,"Mummy asked why it was different now, why does Batui rarely make events before he often makes story gatherings? Because his account is in Luwuk. Mummy lives in the Batui complex, right?"
1.52825055078076e+18,Cari tante-tante di luwuk,Looking for aunts in Luwuk
324736043.0,bandara luwuk sekarang udah bagus bersih rapii dibanding lima tahun lalu! (waktu trip ke banggai yg terombang-ambing tengah laut dulu) toiletnya pun! cuman nunggu bagasinya lamaa...,"Luwuk airport is now better, neater than five years ago! (When I was on a trip to Banggai which was adrift in the middle of the sea) there was also a toilet! just waiting for the luggage for a long time..."
1.0372963647223887e+18, Upacara Hari Kebangkitan Nasional 2022 Kanwil Kemenkumham Sulteng ,"2022 National Awakening Day Ceremony, Regional Office of the Ministry of Law and Human Rights, Central Sulawesi"
125918605.0,di suruh ke jakarta bulan depan tapi ga niat kamu saja yg pigi aku pulang luwuk aja wes senang kok,"I've been told to go to Jakarta next month but I don't intend for you to be the only one who goes home, I'll just go home to Luwuk, wes, I'm happy"
1.0372963647223887e+18, Kanwil Kemenkumham Sulteng: Antisipasi Setiap Kendala Guna Lancarkan Kegiatan ,Central Sulawesi Regional Office of the Ministry of Law and Human Rights: Anticipate Every Obstacle to Smooth Activities
1.0372963647223887e+18, Kegiatan Penilaian Kompetensi Kanwil Kemenkumham Sulteng ,Competency Assessment Activities of the Central Sulawesi Regional Office of the Ministry of Law and Human Rights
1.0372963647223887e+18, Monitoring Kebersihan Lingkungan Kanwil Kemenkumham Sulteng ,"Monitoring Environmental Cleanliness of the Regional Office of the Ministry of Law and Human Rights, Central Sulawesi"
1.0372963647223887e+18, Kakanwil Periksa Kehadiran Pegawai Pastikan Kedisiplinan Pegawai Kanwil Kemenkumham Sulteng ,Head of Regional Office Checks Employee Attendance to Ensure Staff Discipline of Central Sulawesi Regional Office of Ministry of Law and Human Rights
187479397.0,Puskesmas Mantok Ke Pertigaan Bunga Luwuk = 67KM,Mantok Community Health Center to Bunga Luwuk T-junction = 67KM
4925598762.0,Selamat malam @IndiHome internet indihome area Luwuk Sulawesi Tengah lagi kolap yaa?,"Good evening @IndiHome, the Indihome internet in the Luwuk area, Central Sulawesi, is collapsing, right?"
1.0372963647223887e+18,Unit Pelayanan Teknis (UPT) kantor Bapas Kelas II Luwuk jajaran Kementerian Hukum dan HAM Sulawesi Tengah selalu mencoba memberikan pelayanan yang terbaik untuk masyarakat.,The Technical Services Unit (UPT) of the Luwuk Class II Bapas office within the Ministry of Law and Human Rights of Central Sulawesi always tries to provide the best service to the community.
1.2457116272000205e+18,demi allah kangen luwuk,"For God's sake, I miss Luwuk"
1734488773.0,Gw bakal rindu kota luwuk setelah 2 tahun gak kesana karena pandemi. Ahamdulillah akhirnya tahun ini bisa berkumpul bersama keluarga besar and it was so fun. Sygnya gw udah balik hari ini,"I will miss Luwuk city after not going there for 2 years because of the pandemic. Thank God, finally this year we can gather with our extended family and it was so fun. Luckily I'm back today"
1.0700862497869903e+18,tbh luwuk kotor banget cok,tbh Luwuk is really dirty
1.0750224390111192e+18,Ngger liwat jambu luwuk- hotel wilis spion kanan owk mesti disampluk motorrrrrrr,Ngger through Guava Luwuk - Wilis Hotel OWK's right rear view mirror must be covered by a motorbikerrrrrr
1.0372963647223887e+18,Rabu 27 April 2022 Pejabat dan staf Bapas Luwuk ikuti Upacara Peringatan Hari Bhakti Pemasyarakatan ke 58 yang diselenggarakan terpusat dan diikuti secara virtual (Humas Bapas Luwuk),Wednesday 27 April 2022 Bapas Luwuk officials and staff took part in the 58th Correctional Service Day Commemoration Ceremony which was held centrally and attended virtually (Public Relations of Bapas Luwuk)
206113869.0,Mahal bet travel Parigi - Luwuk,It's expensive to travel from Parigi to Luwuk
1.0372963647223887e+18,Jumat 23 April 2022 Dalam rangka memperingati Hari Bakti Pemasyarakatan ke 58 PIPAS Bapas Luwuk bersama Lapas Luwuk adakan Bhakti Sosial dan Ziarah ke TMP Tanjung Tuwis Luwuk (Humas Bapas Luwuk),"Friday 23 April 2022 In commemoration of the 58th Correctional Service Day, PIPAS Bapas Luwuk together with Luwuk Prison held a Social Service and Pilgrimage to TMP Tanjung Tuwis Luwuk (Public Relations Bapas Luwuk)"
1632115830.0,Duit kok nganti luwuk dangkalen ki le do ngopeni ki piye jane,How come the money replaces luwuk shallowen ki le do ngopeni ki piye jane
8.46746092658049e+17,#earthquake Magnitudo 4.7 - 101 km SSW of Luwuk Indonesia (48 minutes 12 seconds ago),#earthquake Magnitude 4.7 - 101 km SSW of Luwuk Indonesia (48 minutes 12 seconds ago)
2238942602.0,-1.8385 122.5617 Nuke please. Target 101 km SSW of Luwuk Indonesia Wed 20 Apr 2022 11:09:02 AM UTC.,-1.8385 122.5617 Nuke please. Target 101 km SSW of Luwuk Indonesia Wed 20 Apr 2022 11:09:02 AM UTC.
1.0372963647223887e+18,Rabu 20 April 2022 Dalam rangka memperingati Hari Bhakti Pemasyarakatan ke 58 Bapas Luwuk bersama Lapas Luwuk adakan tabur bunga bertempat di Taman Makam Pahlawan Tanjung Tuwis Luwuk. Kegiatan ini bertujuan untuk mengenang dan menghormati jasa para pahlawan yang telah gugur. -,"Wednesday 20 April 2022 In commemoration of the 58th Correctional Service Day, Luwuk Fathers together with Luwuk Prison held a flower display at the Tanjung Tuwis Luwuk Heroes' Cemetery. This activity aims to remember and honor the services of fallen heroes. -"
164959055.0,habis cerita ke miki kalo dulu pernah ngobrolin reply 1988 sama anak2 di luwuk dibikin nangis gara2 romi cerita ttg episode anak rantau.. sampe dikasih tisu roti sama susu kata miki lu kayak orang pingsan yang! ,"After I told Miki that I had previously chatted with the children in Luwuk, Reply 1988, I was made to cry because Romi told me about the episode of the overseas children... until I was given a tissue, bread and milk, Miki said that you look like someone who fainted!"
332178917.0,dapet undangan nikah dari temen tttaaapiiii alamat resepsinya di luwuk dongggjan ngadi ngadi eluu ye,got a wedding invitation from a friend tttaaapiiii the reception address is in luwuk dongggjan ngadi ngadi eluu ye
