user_id_str,full_text,text_en,lwr,clean_number,clean_punct,clean_double_ws,scores,compound,comp_scores
81147944.0,Yang bener aja min masa penerbangan Hari ini Luwuk - UPG udah delay 2x @SriwijayaAir . Harusnya udh di Makassar saya sekarang ,"Honestly, today's flight time from Luwuk to UPG has been delayed twice @SriwijayaAir. I should be in Makassar by now","honestly, today's flight time from luwuk to upg has been delayed twice @sriwijayaair. i should be in makassar by now","honestly, today's flight time from luwuk to upg has been delayed twice @sriwijayaair. i should be in makassar by now",honestly today s flight time from luwuk to upg has been delayed twice sriwijayaair  i should be in makassar by now,honestly today s flight time from luwuk to upg has been delayed twice sriwijayaair i should be in makassar by now,"{'neg': 0.087, 'neu': 0.776, 'pos': 0.137, 'compound': 0.2732}",0.2732,positif
1.0372963647223887e+18, Lomba Memasak Kanwil Kemenkumham Sulteng ,Central Sulawesi Ministry of Law and Human Rights Regional Office Cooking Competition,central sulawesi ministry of law and human rights regional office cooking competition,central sulawesi ministry of law and human rights regional office cooking competition,central sulawesi ministry of law and human rights regional office cooking competition,central sulawesi ministry of law and human rights regional office cooking competition,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.0372963647223887e+18, Refleksi Akhir Tahun 2022 Kanwil Kemenkumham Sulteng ,"End of Year Reflection 2022 Regional Office of the Ministry of Law and Human Rights, Central Sulawesi","end of year reflection 2022 regional office of the ministry of law and human rights, central sulawesi","end of year reflection  regional office of the ministry of law and human rights, central sulawesi",end of year reflection  regional office of the ministry of law and human rights central sulawesi,end of year reflection regional office of the ministry of law and human rights central sulawesi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.0372963647223887e+18, Upacara Bendera Peringatan Hari Ibu ke-94 Tahun 2022 ,Flag Ceremony to Commemorate 94th Mother's Day 2022,flag ceremony to commemorate 94th mother's day 2022,flag ceremony to commemorate th mother's day ,flag ceremony to commemorate th mother s day ,flag ceremony to commemorate th mother s day,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.0185535902211892e+18,Parkir liar di Luwuk makin jadi jadi,Illegal parking in Luwuk is becoming increasingly common,illegal parking in luwuk is becoming increasingly common,illegal parking in luwuk is becoming increasingly common,illegal parking in luwuk is becoming increasingly common,illegal parking in luwuk is becoming increasingly common,"{'neg': 0.34, 'neu': 0.66, 'pos': 0.0, 'compound': -0.5574}",-0.5574,negatif
1.5272006665189745e+18, Luwuk Festival,Luwuk Festival,luwuk festival,luwuk festival,luwuk festival,luwuk festival,"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4939}",0.4939,positif
1.0372963647223887e+18,Luwuk - Dalam rangka memperingati hari ibu ke-94 tahun 2022 telah dilaksanakan upacara bendera di halaman kantor Balai Pemasyarakatan (Bapas) Kelas II Luwuk jajaran Kemenkumham Sulawesi Tengah (Kamis 22/12/2022).,"Luwuk - In commemoration of the 94th Mother's Day in 2022, a flag ceremony was held in the courtyard of the Luwuk Class II Correctional Center (Bapas) office at the Ministry of Law and Human Rights, Central Sulawesi (Thursday 22/12/2022).","luwuk - in commemoration of the 94th mother's day in 2022, a flag ceremony was held in the courtyard of the luwuk class ii correctional center (bapas) office at the ministry of law and human rights, central sulawesi (thursday 22/12/2022).","luwuk - in commemoration of the th mother's day in , a flag ceremony was held in the courtyard of the luwuk class ii correctional center (bapas) office at the ministry of law and human rights, central sulawesi (thursday //).",luwuk   in commemoration of the th mother s day in  a flag ceremony was held in the courtyard of the luwuk class ii correctional center bapas office at the ministry of law and human rights central sulawesi thursday  ,luwuk in commemoration of the th mother s day in a flag ceremony was held in the courtyard of the luwuk class ii correctional center bapas office at the ministry of law and human rights central sulawesi thursday,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.0372963647223887e+18,Palu - Kegiatan Evaluasi Pelaksanaan Anggaran Tahun 2022 dan Persiapan Pelaksanaan Anggaran Tahun 2023 (Rabu 21/12/2022).,Palu - Evaluation of 2022 Budget Implementation Activities and Preparation for 2023 Budget Implementation (Wednesday 21/12/2022).,palu - evaluation of 2022 budget implementation activities and preparation for 2023 budget implementation (wednesday 21/12/2022).,palu - evaluation of  budget implementation activities and preparation for  budget implementation (wednesday //).,palu   evaluation of  budget implementation activities and preparation for  budget implementation wednesday  ,palu evaluation of budget implementation activities and preparation for budget implementation wednesday,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
947408292.0,Kesuen ndk luwuk nganti kaget malang iso semacet dan sepanas iki,Kesuen couldn't wait to be surprised that it was so congested and as hot as this,kesuen couldn't wait to be surprised that it was so congested and as hot as this,kesuen couldn't wait to be surprised that it was so congested and as hot as this,kesuen couldn t wait to be surprised that it was so congested and as hot as this,kesuen couldn t wait to be surprised that it was so congested and as hot as this,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.2263}",0.2263,positif
1.3170484976322437e+18,Pernah jg di palangkaraya tp seingetku alhamdulillah signal lancar di mamuju jg pernah agak pelosok tp kdg msh terjangkau signal dari kmrn ditinggal ke banggai kepulauan butuh 8jam lebih naik kapal dari luwuk alhamdulillah msh ad signal bener2 yaa yg pacarnya anak sipil siap2 ,"I've also been in Palangkaraya, but as far as I remember, thank God, the signal was smooth in Mamuju, but it was also a bit remote, but the signal was still reachable from here, left, leaving for the Banggai Islands, it took more than 8 hours by boat from Luwuk, thank God, there's still a good signal, my boyfriend is a civilian, he's ready.","i've also been in palangkaraya, but as far as i remember, thank god, the signal was smooth in mamuju, but it was also a bit remote, but the signal was still reachable from here, left, leaving for the banggai islands, it took more than 8 hours by boat from luwuk, thank god, there's still a good signal, my boyfriend is a civilian, he's ready.","i've also been in palangkaraya, but as far as i remember, thank god, the signal was smooth in mamuju, but it was also a bit remote, but the signal was still reachable from here, left, leaving for the banggai islands, it took more than  hours by boat from luwuk, thank god, there's still a good signal, my boyfriend is a civilian, he's ready.",i ve also been in palangkaraya but as far as i remember thank god the signal was smooth in mamuju but it was also a bit remote but the signal was still reachable from here left leaving for the banggai islands it took more than  hours by boat from luwuk thank god there s still a good signal my boyfriend is a civilian he s ready ,i ve also been in palangkaraya but as far as i remember thank god the signal was smooth in mamuju but it was also a bit remote but the signal was still reachable from here left leaving for the banggai islands it took more than hours by boat from luwuk thank god there s still a good signal my boyfriend is a civilian he s ready,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.9578}",0.9578,positif
42159393.0,Bupati Luwuk. Uwuk.,Regent of Luwuk. Uwuk.,regent of luwuk. uwuk.,regent of luwuk. uwuk.,regent of luwuk  uwuk ,regent of luwuk uwuk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.3424662814762148e+18,2025 pokoknya harus udah sukses di Luwuk !!!,2025 basically must be successful in Luwuk!!!,2025 basically must be successful in luwuk!!!, basically must be successful in luwuk!!!, basically must be successful in luwuk   ,basically must be successful in luwuk,"{'neg': 0.0, 'neu': 0.568, 'pos': 0.432, 'compound': 0.5859}",0.5859,positif
1.0372963647223887e+18, Kemenkumham Masuk 3 Terbaik Badan Publik Informatif Kategori Kementerian ,Kemenkumham Entered the 3 Best Informative Public Bodies in the Ministry Category,kemenkumham entered the 3 best informative public bodies in the ministry category,kemenkumham entered the  best informative public bodies in the ministry category,kemenkumham entered the  best informative public bodies in the ministry category,kemenkumham entered the best informative public bodies in the ministry category,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}",0.6369,positif
1.0372963647223887e+18, Peringatan Hari HAM Sedunia ke-74 ,Commemoration of the 74th World Human Rights Day,commemoration of the 74th world human rights day,commemoration of the th world human rights day,commemoration of the th world human rights day,commemoration of the th world human rights day,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.0372963647223887e+18, Penghargaan Kabupaten/Kota Peduli HAM dan Pelayanan Publik Berbasis HAM ,Award for Regency/City Caring for Human Rights and Human Rights Based Public Services,award for regency/city caring for human rights and human rights based public services,award for regency/city caring for human rights and human rights based public services,award for regencycity caring for human rights and human rights based public services,award for regencycity caring for human rights and human rights based public services,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.7717}",0.7717,positif
1.0647952902495517e+18,huaaaa banyak bgt makanan yg gue kangenin di luwuk ,"Wow, there are so many foods that I miss in Luwuk","wow, there are so many foods that i miss in luwuk","wow, there are so many foods that i miss in luwuk",wow there are so many foods that i miss in luwuk,wow there are so many foods that i miss in luwuk,"{'neg': 0.119, 'neu': 0.597, 'pos': 0.284, 'compound': 0.4939}",0.4939,positif
1.0589806657885756e+18,Kalo acaranya di luwuk sih udah fix icul ada gandengan pas dateng..,"If the event is in Luwuk, it's already fixed and there will be a couple when you arrive..","if the event is in luwuk, it's already fixed and there will be a couple when you arrive..","if the event is in luwuk, it's already fixed and there will be a couple when you arrive..",if the event is in luwuk it s already fixed and there will be a couple when you arrive  ,if the event is in luwuk it s already fixed and there will be a couple when you arrive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
611348986.0,Luar biasa baturube - luwuk 5 jam bawa motor,"Baturube - Luwuk is extraordinary, 5 hours by motorbike","baturube - luwuk is extraordinary, 5 hours by motorbike","baturube - luwuk is extraordinary,  hours by motorbike",baturube   luwuk is extraordinary  hours by motorbike,baturube luwuk is extraordinary hours by motorbike,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
582776082.0,Eh kok ternyata logat luwuk sama logat palu beda ya,"Eh, how come it turns out that the luwuk accent and the hammer accent are different?","eh, how come it turns out that the luwuk accent and the hammer accent are different?","eh, how come it turns out that the luwuk accent and the hammer accent are different?",eh how come it turns out that the luwuk accent and the hammer accent are different ,eh how come it turns out that the luwuk accent and the hammer accent are different,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
47085201.0,Karimun Jawa Kerja di Qatar/Sulawesi Bangkok Autumn di Jepang Banda Neira Ternate Luwuk Insyaallah bucket list diatas kecontreng semua ADA AAMIIN PEMIRSAAHHHH 2023 BERSINAR ,"Karimun Jawa Working in Qatar/Sulawesi Bangkok Autumn in Japan Banda Neira Ternate Luwuk God willing, the bucket list above will all be ticked THERE IS AMEN TO THE VIEWERSAAHHHH 2023 SHINE","karimun jawa working in qatar/sulawesi bangkok autumn in japan banda neira ternate luwuk god willing, the bucket list above will all be ticked there is amen to the viewersaahhhh 2023 shine","karimun jawa working in qatar/sulawesi bangkok autumn in japan banda neira ternate luwuk god willing, the bucket list above will all be ticked there is amen to the viewersaahhhh  shine",karimun jawa working in qatarsulawesi bangkok autumn in japan banda neira ternate luwuk god willing the bucket list above will all be ticked there is amen to the viewersaahhhh  shine,karimun jawa working in qatarsulawesi bangkok autumn in japan banda neira ternate luwuk god willing the bucket list above will all be ticked there is amen to the viewersaahhhh shine,"{'neg': 0.085, 'neu': 0.851, 'pos': 0.064, 'compound': -0.1779}",-0.1779,negatif
7.994241307013446e+17,W benci bgt kalo co cod tapi alamatnya salah harusnya ke luwuk malah jd ke batui nnti mak ku ngomel² kalo aku co trus ,"I really hate it when I co-code but the address is wrong, I have to go to Luwuk instead I go to Batui then my mom grumbles if I co-code then","i really hate it when i co-code but the address is wrong, i have to go to luwuk instead i go to batui then my mom grumbles if i co-code then","i really hate it when i co-code but the address is wrong, i have to go to luwuk instead i go to batui then my mom grumbles if i co-code then",i really hate it when i co code but the address is wrong i have to go to luwuk instead i go to batui then my mom grumbles if i co code then,i really hate it when i co code but the address is wrong i have to go to luwuk instead i go to batui then my mom grumbles if i co code then,"{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.7681}",-0.7681,negatif
62657871.0,2 Desember 2022,"December 2, 2022","december 2, 2022","december , ",december  ,december,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
42365247.0,Wahhh Luwuk Banggai. Dulu mah terasa pemandangan bandaranya sangat indah saat mendarat serupa dengan Kowloon - bandara HK lama sebelum pindah. Pemandangan indah pulau2 mutiara laut biru. Selain warga Luwuk ada juga Jawa Sunda Bali Bugis dll. Bhineka tunggal ika.,"Wow, Luwuk Banggai. I used to feel that the airport view was very beautiful when landing, similar to Kowloon - the old HK airport before moving. Beautiful views of the pearl islands of the blue sea. Apart from Luwuk residents, there are also Javanese, Sundanese, Balinese, Bugis, etc. Unity in diversity.","wow, luwuk banggai. i used to feel that the airport view was very beautiful when landing, similar to kowloon - the old hk airport before moving. beautiful views of the pearl islands of the blue sea. apart from luwuk residents, there are also javanese, sundanese, balinese, bugis, etc. unity in diversity.","wow, luwuk banggai. i used to feel that the airport view was very beautiful when landing, similar to kowloon - the old hk airport before moving. beautiful views of the pearl islands of the blue sea. apart from luwuk residents, there are also javanese, sundanese, balinese, bugis, etc. unity in diversity.",wow luwuk banggai  i used to feel that the airport view was very beautiful when landing similar to kowloon   the old hk airport before moving  beautiful views of the pearl islands of the blue sea  apart from luwuk residents there are also javanese sundanese balinese bugis etc  unity in diversity ,wow luwuk banggai i used to feel that the airport view was very beautiful when landing similar to kowloon the old hk airport before moving beautiful views of the pearl islands of the blue sea apart from luwuk residents there are also javanese sundanese balinese bugis etc unity in diversity,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.9214}",0.9214,positif
751981962.0,Alhamdulillah sore ini bisa bersilturrahmi dg teman dari nagan raya dan sari luwuk banggai.,"Thank God, this afternoon we were able to stay in touch with friends from Nagan Raya and Sari Luwuk Banggai.","thank god, this afternoon we were able to stay in touch with friends from nagan raya and sari luwuk banggai.","thank god, this afternoon we were able to stay in touch with friends from nagan raya and sari luwuk banggai.",thank god this afternoon we were able to stay in touch with friends from nagan raya and sari luwuk banggai ,thank god this afternoon we were able to stay in touch with friends from nagan raya and sari luwuk banggai,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.7717}",0.7717,positif
128556683.0,Baru sampe Luwuk subuh tadi eh tanggal 4 ke Surabaya ,Just arrived at Luwuk at dawn on the 4th and headed to Surabaya,just arrived at luwuk at dawn on the 4th and headed to surabaya,just arrived at luwuk at dawn on the th and headed to surabaya,just arrived at luwuk at dawn on the th and headed to surabaya,just arrived at luwuk at dawn on the th and headed to surabaya,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.5924766264028324e+18,Jika ad yg lbh indah dari senja mungkin it adalah saat kita bertemu di aamiin yg sama. Luwuk banggai 17:48,If there is anything more beautiful than dusk perhaps it is when we meet in the same amen. Luwuk proud 17:48,if there is anything more beautiful than dusk perhaps it is when we meet in the same amen. luwuk proud 17:48,if there is anything more beautiful than dusk perhaps it is when we meet in the same amen. luwuk proud :,if there is anything more beautiful than dusk perhaps it is when we meet in the same amen  luwuk proud  ,if there is anything more beautiful than dusk perhaps it is when we meet in the same amen luwuk proud,"{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.807}",0.807,positif
7.994241307013446e+17,Aku kalo di luwuk ngecas hp sehari 2 kali pas bangun subuh sama sore pas beberes giliran di batui ngecas sekali bisa dipake 2 hari kalo di luwuk tuh bener² kesepian jd larinya main hp trus,"If I'm in Luwuk, I charge my cell phone twice a day when I wake up at dawn and in the afternoon when I'm done, it's my turn to charge it once. I can use it twice a day. If I'm in Luwuk it's really lonely so I run and play with my cell phone.","if i'm in luwuk, i charge my cell phone twice a day when i wake up at dawn and in the afternoon when i'm done, it's my turn to charge it once. i can use it twice a day. if i'm in luwuk it's really lonely so i run and play with my cell phone.","if i'm in luwuk, i charge my cell phone twice a day when i wake up at dawn and in the afternoon when i'm done, it's my turn to charge it once. i can use it twice a day. if i'm in luwuk it's really lonely so i run and play with my cell phone.",if i m in luwuk i charge my cell phone twice a day when i wake up at dawn and in the afternoon when i m done it s my turn to charge it once  i can use it twice a day  if i m in luwuk it s really lonely so i run and play with my cell phone ,if i m in luwuk i charge my cell phone twice a day when i wake up at dawn and in the afternoon when i m done it s my turn to charge it once i can use it twice a day if i m in luwuk it s really lonely so i run and play with my cell phone,"{'neg': 0.056, 'neu': 0.89, 'pos': 0.054, 'compound': -0.0334}",-0.0334,netral
135149585.0,Capek bgt luwuk dikit2 mati lampu,I'm so tired of hanging around every now and then the lights go out,i'm so tired of hanging around every now and then the lights go out,i'm so tired of hanging around every now and then the lights go out,i m so tired of hanging around every now and then the lights go out,i m so tired of hanging around every now and then the lights go out,"{'neg': 0.21, 'neu': 0.79, 'pos': 0.0, 'compound': -0.4927}",-0.4927,negatif
128556683.0,Luwuk seafoodnya terbaik so far,Luwuk seafood is the best so far,luwuk seafood is the best so far,luwuk seafood is the best so far,luwuk seafood is the best so far,luwuk seafood is the best so far,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6369}",0.6369,positif
971782142.0,rindu vibes pildun di luwuk e,miss the vibes of pildun in luwuk e,miss the vibes of pildun in luwuk e,miss the vibes of pildun in luwuk e,miss the vibes of pildun in luwuk e,miss the vibes of pildun in luwuk e,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.1531}",-0.1531,negatif
9.039391989057496e+17,Di Luwuk banggai kan baru buka Pizza Hut kan ya .. Aaalllaaaah itu klw diliat org2 diluar Sulteng komen dn reviewnya Suaangat memalukaaan .. Why Luwuk banggai people ?? Why ??,"Luwuk is proud to have just opened a Pizza Hut, right? Why??","luwuk is proud to have just opened a pizza hut, right? why??","luwuk is proud to have just opened a pizza hut, right? why??",luwuk is proud to have just opened a pizza hut right  why  ,luwuk is proud to have just opened a pizza hut right why,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4767}",0.4767,positif
53882648.0,Butuh pho banget yampun pho24 buka cabang di Luwuk kali.,"Really need pho, pho24 opened a branch in Luwuk Kali.","really need pho, pho24 opened a branch in luwuk kali.","really need pho, pho opened a branch in luwuk kali.",really need pho pho opened a branch in luwuk kali ,really need pho pho opened a branch in luwuk kali,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
7.836100447429304e+17,Ingfo tattoo artist di luwuk yg fana inih,Ingfo tattoo artist in Luwuk who is mortal,ingfo tattoo artist in luwuk who is mortal,ingfo tattoo artist in luwuk who is mortal,ingfo tattoo artist in luwuk who is mortal,ingfo tattoo artist in luwuk who is mortal,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.0589806657885756e+18,Tiba tiba pengen pisang goreng tp pake sambel penyetan samping rumah di luwuk ,Suddenly I want fried banana but use the house-side penyetan sauce in Luwuk,suddenly i want fried banana but use the house-side penyetan sauce in luwuk,suddenly i want fried banana but use the house-side penyetan sauce in luwuk,suddenly i want fried banana but use the house side penyetan sauce in luwuk,suddenly i want fried banana but use the house side penyetan sauce in luwuk,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.0387}",0.0387,netral
1.0372963647223887e+18, Peringatan Maulid Nabi Muhammad SAW Kanwil Kemenkumham Sulteng ,"Commemoration of the birthday of the Prophet Muhammad SAW Regional Office of the Ministry of Law and Human Rights, Central Sulawesi","commemoration of the birthday of the prophet muhammad saw regional office of the ministry of law and human rights, central sulawesi","commemoration of the birthday of the prophet muhammad saw regional office of the ministry of law and human rights, central sulawesi",commemoration of the birthday of the prophet muhammad saw regional office of the ministry of law and human rights central sulawesi,commemoration of the birthday of the prophet muhammad saw regional office of the ministry of law and human rights central sulawesi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
710192935.0,Di Sulteng kalo bicara dengan orang Poso-Ampana-Luwuk saya biasanya pake mode kita-ngana . Kalo dengan orang Palu-Donggala-Tolitoli-Morowali pake saya-kau . Umumnya se-Sulteng kalo dengan orang baru pakenya saya-kita' . Ya kita' yang berarti Anda .,"In Central Sulawesi, when I talk to people from Poso-Ampana-Luwuk, I usually use kita-ngana mode. With people from Palu-Donggala-Tolitoli-Morowali, use me-you. Generally throughout Central Sulawesi, when dealing with new people, I-we use it. Yes we' which means you .","in central sulawesi, when i talk to people from poso-ampana-luwuk, i usually use kita-ngana mode. with people from palu-donggala-tolitoli-morowali, use me-you. generally throughout central sulawesi, when dealing with new people, i-we use it. yes we' which means you .","in central sulawesi, when i talk to people from poso-ampana-luwuk, i usually use kita-ngana mode. with people from palu-donggala-tolitoli-morowali, use me-you. generally throughout central sulawesi, when dealing with new people, i-we use it. yes we' which means you .",in central sulawesi when i talk to people from poso ampana luwuk i usually use kita ngana mode  with people from palu donggala tolitoli morowali use me you  generally throughout central sulawesi when dealing with new people i we use it  yes we  which means you  ,in central sulawesi when i talk to people from poso ampana luwuk i usually use kita ngana mode with people from palu donggala tolitoli morowali use me you generally throughout central sulawesi when dealing with new people i we use it yes we which means you,"{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.4019}",0.4019,positif
1.0372963647223887e+18, Kemenkumham Siap Sambut KTT G20 ,Ministry of Law and Human Rights Ready to Welcome the G20 Summit,ministry of law and human rights ready to welcome the g20 summit,ministry of law and human rights ready to welcome the g summit,ministry of law and human rights ready to welcome the g summit,ministry of law and human rights ready to welcome the g summit,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.6705}",0.6705,positif
1672755433.0,Info gempa sekitaran Luwuk?,Information about earthquakes around Luwuk?,information about earthquakes around luwuk?,information about earthquakes around luwuk?,information about earthquakes around luwuk ,information about earthquakes around luwuk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
2998199287.0,Akhir tahun mau ke togean or luwuk ,"At the end of the year, I want to go to Togean or Luwuk","at the end of the year, i want to go to togean or luwuk","at the end of the year, i want to go to togean or luwuk",at the end of the year i want to go to togean or luwuk,at the end of the year i want to go to togean or luwuk,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.0772}",0.0772,netral
139265003.0,Sampai jumpa di Luwuk 24 November 2022 Festival Sastra Banggai.,See you in Luwuk 24 November 2022 Banggai Literature Festival.,see you in luwuk 24 november 2022 banggai literature festival.,see you in luwuk  november  banggai literature festival.,see you in luwuk  november  banggai literature festival ,see you in luwuk november banggai literature festival,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.4939}",0.4939,positif
1635418716.0,SANGAD KOMPETITIF LUWUK MAKIN NGERI! HAHAHAHAHAHAHAHA,LUWUK'S COMPETITIVE SANGAD IS GETTING MORE TERRIFYING! HAHAHAHA HAHAHAHA,luwuk's competitive sangad is getting more terrifying! hahahaha hahahaha,luwuk's competitive sangad is getting more terrifying! hahahaha hahahaha,luwuk s competitive sangad is getting more terrifying  hahahaha hahahaha,luwuk s competitive sangad is getting more terrifying hahahaha hahahaha,"{'neg': 0.315, 'neu': 0.551, 'pos': 0.134, 'compound': -0.5095}",-0.5095,negatif
1.384506909995065e+18,kaum sari tenggelam kawung luwuk banjir jambu 2 banjir aing balik kumaha gusti,"The sari people drowned in Kawung Luwuk, the Guava 2 flood, the Aing Balik Kumaha Gusti flood","the sari people drowned in kawung luwuk, the guava 2 flood, the aing balik kumaha gusti flood","the sari people drowned in kawung luwuk, the guava  flood, the aing balik kumaha gusti flood",the sari people drowned in kawung luwuk the guava  flood the aing balik kumaha gusti flood,the sari people drowned in kawung luwuk the guava flood the aing balik kumaha gusti flood,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.5994}",-0.5994,negatif
1.0372963647223887e+18, Kanwil Kemenkumham Sulteng Borong 5 Penghargaan IKPA dengan Capaian 100% ,Central Sulawesi Ministry of Law and Human Rights Regional Office Wins 5 IKPA Awards with 100% Achievement,central sulawesi ministry of law and human rights regional office wins 5 ikpa awards with 100% achievement,central sulawesi ministry of law and human rights regional office wins  ikpa awards with % achievement,central sulawesi ministry of law and human rights regional office wins  ikpa awards with   achievement,central sulawesi ministry of law and human rights regional office wins ikpa awards with achievement,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.7717}",0.7717,positif
1.0372963647223887e+18, Nota Kesepahaman Kanwil Kemenkumham Sulteng dan KPU Sulteng ,Memorandum of Understanding of the Central Sulawesi Regional Office of the Ministry of Law and Human Rights and the Central Sulawesi KPU,memorandum of understanding of the central sulawesi regional office of the ministry of law and human rights and the central sulawesi kpu,memorandum of understanding of the central sulawesi regional office of the ministry of law and human rights and the central sulawesi kpu,memorandum of understanding of the central sulawesi regional office of the ministry of law and human rights and the central sulawesi kpu,memorandum of understanding of the central sulawesi regional office of the ministry of law and human rights and the central sulawesi kpu,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.0372963647223887e+18, Penilaian Visitasi Evaluasi Penyelenggaraan SPBE di Lingkungan Kanwil Kemenkumham Sulteng ,"Visitation Assessment Evaluation of the Implementation of SPBE within the Regional Office of the Ministry of Law and Human Rights, Central Sulawesi","visitation assessment evaluation of the implementation of spbe within the regional office of the ministry of law and human rights, central sulawesi","visitation assessment evaluation of the implementation of spbe within the regional office of the ministry of law and human rights, central sulawesi",visitation assessment evaluation of the implementation of spbe within the regional office of the ministry of law and human rights central sulawesi,visitation assessment evaluation of the implementation of spbe within the regional office of the ministry of law and human rights central sulawesi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1.3424662814762148e+18,Alasan suka sama daerah Luwuk: - 40% Karena penduduknya belum padat. - 30% Karena bentuk geografinya mirip Mitsuha's village. - 20% Karena ada doi. - 10% Karena berpotensi buat Real Estate.,Reasons for liking the Luwuk area: - 40% because the population is not yet dense. - 30% Because the geographical shape is similar to Mitsuha's village. - 20% Because there is doi. - 10% Because it has potential for Real Estate.,reasons for liking the luwuk area: - 40% because the population is not yet dense. - 30% because the geographical shape is similar to mitsuha's village. - 20% because there is doi. - 10% because it has potential for real estate.,reasons for liking the luwuk area: - % because the population is not yet dense. - % because the geographical shape is similar to mitsuha's village. - % because there is doi. - % because it has potential for real estate.,reasons for liking the luwuk area      because the population is not yet dense      because the geographical shape is similar to mitsuha s village      because there is doi      because it has potential for real estate ,reasons for liking the luwuk area because the population is not yet dense because the geographical shape is similar to mitsuha s village because there is doi because it has potential for real estate,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.4019}",0.4019,positif
1.1901500920339333e+18,kinapa d fb bnyak skli org b bnuh2 in di luwuk iih yallah jauhkan,"Why are there so many people on FB that people are killing people in Luwuk, yes, keep away","why are there so many people on fb that people are killing people in luwuk, yes, keep away","why are there so many people on fb that people are killing people in luwuk, yes, keep away",why are there so many people on fb that people are killing people in luwuk yes keep away,why are there so many people on fb that people are killing people in luwuk yes keep away,"{'neg': 0.19, 'neu': 0.693, 'pos': 0.117, 'compound': -0.4019}",-0.4019,negatif
